set,video,min ssim,max ssim,avg ssim,min mse,max mse,avg mse
299,qenxlqqzvi.mp4,0.24803604244952646,0.670810529954387,0.4339468360635005,0.018643193111304298,0.3098545302981867,0.12383873699392373
299,jeurdxpfnt.mp4,0.21026342427728037,0.963072832866412,0.44880474292137384,0.0002634713959714333,0.05630328940368444,0.01892599326893024
299,pgihjfeqap.mp4,0.13915262043070672,0.9501407861106999,0.3198292449135094,0.0010517870078979048,0.12577188055098623,0.0693700367227715
299,drtyzjzaxz.mp4,0.3734185452537546,0.9268393878976673,0.4762873614841551,0.001818706616602419,0.08724982985359908,0.05032151837357559
299,nowwwwnmyb.mp4,0.43494620790504507,0.9795908216440669,0.5352401938410953,0.0001022834870140372,0.02860922502290035,0.017293563498261062
299,vprogharta.mp4,0.19849014315154243,0.7908987910405226,0.3076566166046494,0.0038887022260342,0.19039195966949957,0.08003354202998654
299,fbahdmxoed.mp4,0.20873297211048142,0.8087273264357895,0.35101971550920824,0.003318960699916639,0.11845756213217827,0.0542596432226801
299,eqqeopnjvg.mp4,0.3572843981846952,0.8309510201848804,0.4550485713358068,0.0036730151703919444,0.09010904149132651,0.05281743403965411
299,twoeqfkfeb.mp4,0.3234484468079725,0.7584421936689073,0.4768806189484255,0.004165319204615823,0.2205195475442303,0.08490652852358412
299,cntncbmgmi.mp4,0.3509603412937835,0.9474492111663917,0.44580340223468523,0.000699020405928208,0.09564322782075203,0.058624496498038664
299,kcwtihguek.mp4,0.2715785778611933,0.7604310758421331,0.5206804162556167,0.006787241952284223,0.14828552608137188,0.03542906784378514
299,iwyqgclcgz.mp4,0.17338258475434543,0.65667005088755,0.4092750003419766,0.0016913118675571277,0.03103948854600163,0.011009404377007741
299,ptorvipsoq.mp4,0.26533144467865355,0.9883360893402692,0.4156288841330781,6.20686503929153e-05,0.04971142800221233,0.021885366529019578
299,aenbulmxjs.mp4,0.28167117490207133,0.8894095087298225,0.3714657554777265,0.0010281211372752189,0.1502214865361718,0.08616733309569236
299,zopfkrshst.mp4,0.2197710949264346,0.8685559620053349,0.3198817920069421,0.003182730491467898,0.13671666461760934,0.09395565362442472
299,cglbqmhgwp.mp4,0.3182380660720558,0.9801193397566135,0.5001313429078554,9.795577175287572e-05,0.05168881667506424,0.021816829158719814
299,rllqptmgxi.mp4,0.30711415319054963,0.9612794736762982,0.4504217598772668,0.0006298749033049071,0.13842387567735004,0.043195082875760786
299,oinggypaet.mp4,0.4579191446134479,0.8667751426662265,0.5312442151864327,0.0022563055746961805,0.06864600700460825,0.04806172980906716
299,dvzujgxlbr.mp4,0.45977558756598225,0.9757196690422214,0.5570918526810168,0.0001499325337208092,0.0678761882691984,0.031314609014350694
299,debkrrmywb.mp4,0.3337314614602757,0.7450685516646726,0.4453219754645237,0.011202683565611726,0.20847870085410186,0.10685786058138341
299,urgplwgjzd.mp4,0.49787311162400383,0.9800252980830023,0.6036728398832155,0.00012131917813792041,0.0263141536881306,0.016710809190248817
299,xtzbukvobk.mp4,0.41071711780647585,0.9171162109840646,0.6238782715771003,2.4592176787712922e-05,0.004095900666011017,0.0009332486514697167
299,dnmjiyjodh.mp4,0.3341568252444478,0.9823857487018886,0.47687769727584783,0.00021080539025387996,0.045732244143090225,0.023879579530105253
299,feutlocdqr.mp4,0.4293507323856017,0.9591730182758632,0.5031886911863237,0.0001951129686297131,0.019027835431329406,0.012323131941599947
299,upxkigbddh.mp4,0.4239714202729775,0.940297702286186,0.5647670745682934,0.000697928723901799,0.046362192905124874,0.024295306792464836
299,jzaqsfyati.mp4,0.5060155331964195,0.9150229199935666,0.6195154965222288,0.0003401389865151516,0.011424189266684497,0.004882481548773461
299,kvhuckfvmk.mp4,0.4304810005192435,0.9379938877886667,0.5555692816622341,0.00044149803919079115,0.018199488979131453,0.008506782969511103
299,qucldpktnk.mp4,0.4569445604938788,0.9478164274878875,0.5643005502478023,0.0013989817439333473,0.094482920461093,0.055758330829199496
299,blatnvxlhu.mp4,0.5205511822705114,0.9615060764077128,0.6111365000472041,0.0005223876968711211,0.14650707523936193,0.05897558115333489
299,jlrakhfgjh.mp4,0.5436498110412855,0.8279788692497895,0.6648291426475923,0.006483224501334912,0.08544499408953676,0.03599090250468655
299,uiiicsxuql.mp4,0.1357572160513334,0.8070709267188366,0.4784631549029014,2.0062323933349042e-05,0.22828836849812056,0.07721008408343609
299,isxwolikhj.mp4,0.4128054909643367,0.7976923368715937,0.545784703432027,0.0013013591125055567,0.026963759429850968,0.011253493749383881
299,nhugfmgmvh.mp4,0.3164164848418135,0.7636822394019338,0.4180908163801827,0.002750187712875377,0.1278302768047319,0.05569208370771322
299,sfpfcmjnhj.mp4,0.3080804671087249,0.7645477118217751,0.43228354438813876,0.0039018311769909307,0.24355853358413015,0.10309220267690154
299,knvutviaep.mp4,0.5673124298810774,0.9748332433202261,0.6900449189146249,0.00035773620734859765,0.06320012177689206,0.023846308295696082
299,uyghebrnju.mp4,0.30786297290761,0.8902938460117686,0.45126965313492845,3.3790546400720934e-05,0.005613830991150695,0.0027667839769545057
299,ahsuwsrgrw.mp4,0.47838597215228146,0.9865108568828346,0.6104209500453562,5.5209915469788605e-05,0.0412480992414518,0.021740308933707705
299,cojtqauazp.mp4,0.37194287488211836,0.8041392413373247,0.5067785394789533,0.004111832659980797,0.037947300723676365,0.02007355845586493
299,relqzrvewy.mp4,0.376616940287324,0.9270556779777314,0.5295945333213402,1.58705142762263e-05,0.0037752815759219097,0.0018384102290879246
299,jziabgtzyb.mp4,0.23768747479838068,0.9460999600950882,0.6520022578397243,0.00010769418546028769,0.3231274171889182,0.1141641995617548
299,uyogufqlec.mp4,0.2769800229758611,0.8591276291337399,0.5631792727994632,0.0071976142108801594,0.32024767476156296,0.14175358154694145
299,iddikdeeib.mp4,0.4038563576251924,0.97597504380274,0.545100858791563,0.00016761720095806188,0.054349679095513845,0.03064590422293215
299,tgkfpzaezd.mp4,0.360357319585073,0.9712937904333183,0.4788334911236071,0.0003294226717684665,0.11468402081286527,0.0656454089198978
299,miqdockzwf.mp4,0.3292284221619271,0.981390237444065,0.4178383832749823,0.00021259903271250184,0.055728246874817096,0.034433369291411026
299,fivwyuyndg.mp4,0.27347863769753294,0.7326086244537711,0.3974133004235953,0.0066710905029867314,0.2644531070293694,0.10387718718432298
299,flxogucnoo.mp4,0.4477582733072236,0.917989327301743,0.5975004003593173,1.671594693566205e-05,0.0022444966949452683,0.0010271434620623106
299,xwzsxyrjzl.mp4,0.48550491017500863,0.875956533912954,0.5668537291690704,0.0006002082021704791,0.01673291958926086,0.009170976153418865
299,mvzkabdclc.mp4,0.3826038489058556,0.832133424620457,0.5391073540321618,9.854289878820694e-05,0.003883252655197703,0.0016231707197748883
299,zlbikqiqey.mp4,0.38008409320796527,0.8305191270940632,0.6634788226183709,0.0030795103357396086,0.22921242674887649,0.07543507780510979
299,owbxljwuve.mp4,0.26664794363580335,0.9283060475387706,0.3809844507197992,0.0021282458068458566,0.36012759842617265,0.1765475045119489
299,cnrpluzcpw.mp4,0.45576537560216834,0.9795246439234416,0.653218903579409,8.816093030172113e-05,0.02250685928312706,0.007735514074608598
299,fliashcclk.mp4,0.3101648844495931,0.6201041312547838,0.3630298911320078,0.010811944817424469,0.07596184600053821,0.046762472152057054
299,tolskpcvln.mp4,0.355383295637241,0.9799912425709476,0.5176645832912096,0.00015453258382133533,0.12267538344382942,0.06026055426085839
299,rcrqwqzjta.mp4,0.40609151622376405,0.9405481648591719,0.5930621134725037,0.0004063017837562335,0.04250342280200545,0.014070485259620938
299,vydiylglrd.mp4,0.3937275835631708,0.9894173881850088,0.5082202160798149,7.295073057757844e-05,0.1796536635411565,0.09623619726821105
299,spcowtjevh.mp4,0.16681766098401288,0.733446455165042,0.3663235229026322,3.856552056981915e-05,0.3228770241298836,0.1058620836890766
299,psfaanpnqo.mp4,0.43727743035103883,0.9767591799672642,0.5478245882735815,0.00010199561505447266,0.01912758629979308,0.009045661211464693
299,phybnchidx.mp4,0.5651142076924708,0.9485087360666579,0.6937904454474795,0.0003937138706146886,0.020197610598870826,0.009457402641734437
296,bmrwcqrpyp.mp4,0.47940289909324735,0.9688287553161741,0.7382749286627724,0.0004269362150514995,0.1399348336993012,0.015143508617917665
297,jkdehoarcj.mp4,0.6169416693288077,0.9785301351023925,0.6925598755063166,0.00024386360155650915,0.0307681061111683,0.016334735949989354
297,aywpqylxdm.mp4,0.3771242208570789,0.9866074523386806,0.566183280660382,0.0001492654105835078,0.10652523082209221,0.0448197700435401
297,nvirvscqzx.mp4,0.19393212982592506,0.967193363748245,0.2729699198624082,0.000490871736889395,0.11585438798729045,0.06695419274819996
296,sjtuoasekc.mp4,0.43128877470332483,0.9863937915876517,0.6487590899449839,0.00010426616465248305,0.15794152487711474,0.05376616283158257
297,boxalsxdzk.mp4,0.38334617133431287,0.960714762713005,0.5000300947277677,0.0007436167686735641,0.25781463666664517,0.15781146340087282
297,ydfntnxriy.mp4,0.20132651774157345,0.8458272716550606,0.3111832158365566,0.0026708446843733344,0.11062847553915595,0.05338389377913188
297,apbtqpxkpt.mp4,0.20967517311747666,0.8479851399793878,0.30715939300459244,0.002470309448043625,0.1394398376157623,0.06307120623137144
296,jmxwyhcabc.mp4,0.4448095488879933,0.9945892856244585,0.7168044203519146,7.362099764983438e-05,0.12871779666442124,0.023738665556499283
296,spxsiabtfa.mp4,0.38732821235245224,0.9882431771440402,0.5812220351398405,0.0007905353819542978,0.2079261752724926,0.08379586788723632
296,vyfrgvajts.mp4,0.4923744875411344,0.8363095563746685,0.6387072154851551,0.0046044529005289814,0.07284616113172249,0.028360560784036072
297,gwoqohzfgp.mp4,0.38026415448675766,0.9719113934431188,0.6458984848522341,8.526862339189851e-05,0.27886664896939517,0.060790378993429026
297,keosevgnsa.mp4,0.5483335152577534,0.9747165959105237,0.6152484613867456,0.0003307602129020952,0.04353697721581355,0.028423449090570825
297,iwsmufejze.mp4,0.523812509829451,0.9521527994035487,0.6815626185332194,0.0011311522362362977,0.053188117803351274,0.01894793986994595
297,rmbjonxddg.mp4,0.2750702239059658,0.947051060521706,0.33060695980875,0.000940896782908767,0.12984919854196533,0.07039947077141555
296,iuetdsczpf.mp4,0.3647112152127149,0.9726065836977297,0.6002894441484781,0.00045229765780135597,0.18754781907856907,0.03561082103870033
297,upvqtkmdvp.mp4,0.22113858308910758,0.8360931195801562,0.40047726327725536,0.0025487807569287715,0.17758934107413188,0.060121304469537874
296,rxmolwpoqi.mp4,0.5619695355032372,0.9897653146134354,0.7125260450083919,5.21309997451002e-05,0.08122169522461936,0.023090233624280376
296,apitkovnzh.mp4,0.46153296075817135,0.9836735129096678,0.6356748727998891,0.00029030796342730734,0.20929949415972088,0.05948878162164346
297,wrvuuxdxbe.mp4,0.3251239330259737,0.8417106497386512,0.6338479841071386,0.006945689509504297,0.2962733185196793,0.06876079782519824
297,uvdzymytyr.mp4,0.17543883628586787,0.9876498544847624,0.35461704498192753,7.8811695410466e-05,0.20895147387088786,0.0663193077523953
296,isossxthze.mp4,0.3456062672194118,0.980567087636076,0.5721616344762896,0.0002690869156222943,0.1900823091597137,0.03797460790121541
297,eqaqgiolzr.mp4,0.382956203360212,0.8934892026867678,0.5514601125526698,0.006266572362430176,0.20797907359255224,0.14320060368852855
297,vberwozvmz.mp4,0.18180134617162688,0.957486372104538,0.3158647704499729,0.002405668746187384,0.11928635820702152,0.05891422284926097
296,dasoffaihl.mp4,0.4474745993774553,0.9255320155487489,0.6777737365032778,0.0008630428848882208,0.16261305135339696,0.03525113674060612
296,apfowundmc.mp4,0.6139794300229829,0.9684137010730409,0.6993511776048573,0.0007353886198792348,0.07107908826903134,0.03108804502033223
296,gesodyndok.mp4,0.2727247771221987,0.8954817029828831,0.4229175355988741,0.0016098189712028318,0.29294364920455207,0.08455921429565563
296,zhiqmhsyhp.mp4,0.47065977522700947,0.9030024101647236,0.6421173785585604,0.0035242691502712534,0.1454028671656625,0.05069119941276361
297,cbxvjlttcp.mp4,0.26150528522206423,0.9651741911599292,0.4068489389904696,0.0005053490744973881,0.08144875131147289,0.03241436772490462
296,chwoehjcpv.mp4,0.4999129663162257,0.9269328525006891,0.6426351186491561,0.002236308311670166,0.13536933329259584,0.056142457203529006
297,ifgwfyulwo.mp4,0.18476565813056534,0.8898742937294174,0.28725794476554917,0.0016725925293148052,0.16318832898449276,0.08966717671967736
296,mxpznwoqvu.mp4,0.40968394506947287,0.9226051614953459,0.5578810744359822,0.0018082800917325356,0.1787855648231214,0.06079908013063862
297,jcdwcvhiic.mp4,0.35109431580173456,0.950476052824095,0.6765212806327863,0.0010353103616229967,0.18931156885473868,0.04102176795062629
296,gxriengaro.mp4,0.23257634077488532,0.8843856331573743,0.45273481842436003,0.0033447429795140323,0.20376562143344085,0.10436989569150118
297,rvkabkpqvw.mp4,0.4829876251806721,0.9498682233058598,0.5990153196513591,0.0011438815589450318,0.10888863557495142,0.05482817630435618
296,roqgtismye.mp4,0.44332459089929394,0.9764680430899189,0.5727963264085607,0.0005550243108433707,0.19234901672679644,0.08587582639765005
296,kpkbtvsxlz.mp4,0.45749326130686857,0.9963032031856845,0.7280275055785438,3.1172988515628754e-05,0.12949680056541435,0.023548421208968596
296,wimfcxyaoi.mp4,0.5552696716392874,0.9957007934150554,0.7384953128703037,5.097572690794584e-05,0.16254353139987157,0.03401471843779821
296,rxnrnlmipx.mp4,0.439335314433272,0.8965844978463695,0.6019148997863951,0.0034194060367076884,0.18374446343376863,0.06650572486792564
296,wpafxjaxnj.mp4,0.5250732819377362,0.9795456880864533,0.6585952867606446,0.000544914136544144,0.12310474985895363,0.041096565904817896
297,ocsmirgrak.mp4,0.22947940416927176,0.8833332986096459,0.29349981527085317,0.0017232918992068386,0.1316745017355551,0.0736963587367428
299,dxnbssaubh.mp4,0.2651918859619628,0.957864831543818,0.42486165249794255,0.000523037420875469,0.10606307798322795,0.04478593342438282
299,dxzfmwayan.mp4,0.5418828125735244,0.8309406163495462,0.6511494500403011,0.0039036182991543755,0.019596123115797403,0.01045043113359249
299,albpcygegi.mp4,0.5462714213925554,0.8318021050864505,0.6004243817161873,0.003108070450949239,0.03244498240310058,0.01984992297642248
299,ggqyzrsoys.mp4,0.44702830131678906,0.9828222591833622,0.5724221649843325,0.00014059966812678907,0.061108955006857604,0.019093821561932844
299,tponvddrem.mp4,0.5230188111729674,0.9536836211046037,0.604605960763272,0.0005096874729613531,0.02833643161756671,0.015663780835917653
299,kphqopmkgn.mp4,0.43429909826063223,0.8512925949668455,0.5375315257377269,0.0022715497152706017,0.05599952236840984,0.031215986331515566
299,ppmnjncbky.mp4,0.5398925817272164,0.910997669488124,0.6172427736033702,0.0020453386376796633,0.04437352078419578,0.025066359417487492
299,zkvzrmwyab.mp4,0.23513415847168936,0.8801902379184705,0.4021925948445326,0.00036980312518185233,0.07533821860146186,0.03257865440751486
299,wncmyojmnb.mp4,0.5145753662565564,0.976394463343731,0.6434646991169146,0.00019717516666984162,0.02715433146000028,0.012554415760685854
299,qaehvzuaga.mp4,0.47845274666961385,0.9750852551923819,0.5384358679729656,0.00023086345328018093,0.04009362526328161,0.02256932472410014
299,wuhhueyezm.mp4,0.2894327368078542,0.9506150109362737,0.4095101564668182,0.0006857549243993094,0.07285478617588649,0.04712844245725831
299,vqaptjacdp.mp4,0.48910759994426306,0.8130284697334649,0.5739289024158009,0.0026972615444820023,0.026086945133681032,0.014304778363777294
299,skgojnlrnp.mp4,0.4660994124287994,0.9810679469189308,0.5274825945777517,0.00011810459453094729,0.03472515931637438,0.023741339096150265
299,rvnsxxxcde.mp4,0.20223397698142345,0.9826570516077378,0.386648975900294,8.208024645641756e-06,0.07728063693281875,0.03558110333081527
299,axnpeqmffl.mp4,0.476698643166324,0.9275938385385228,0.5380723924119175,0.0006504083274791818,0.043662458059780834,0.0271564104081156
299,jfzjnmnare.mp4,0.35850988937911704,0.9323681396509228,0.6521373149862714,0.0006695418672343736,0.16675971909466494,0.04510067917175563
299,fxqbtvmyaw.mp4,0.2270726126714035,0.9756357132153667,0.44639118649720755,1.4460636002376551e-05,0.06759074420765013,0.028553112201030167
299,qzcxcjxvqb.mp4,0.5142524142899656,0.7838755052701585,0.5984561475855339,0.003229158414509692,0.03126482501959699,0.016572258509820297
299,ccpwvuudgy.mp4,0.4995406561737152,0.7923710635749709,0.6375569593145365,0.0029726695623010107,0.03925181514748312,0.013533768736095346
299,veujgyyigk.mp4,0.524367468225169,0.9635272555416069,0.6052733811522125,0.0003253473677621668,0.03189089966870668,0.016428667345702863
299,miajbknfvi.mp4,0.2243836633504985,0.7519218456154235,0.4413730794523106,1.5945465857043893e-05,0.07998660083916333,0.02510425516393252
299,kzwpsznvwf.mp4,0.5622100623095877,0.9803116394600777,0.6779642717297129,0.00014736438632063933,0.025917429411466162,0.011338237564451533
299,tmhpspyhbl.mp4,0.47161013258145323,0.9624030309033523,0.5817274889910133,0.0004685639687863982,0.03844806217321222,0.019179794617224466
299,vutkeimbhg.mp4,0.5107367613768021,0.9361293394396011,0.7793466207123071,0.0005452466650803815,0.05400405314455117,0.018845757595609938
299,xxtatbfdfk.mp4,0.4724791820987959,0.8755770278258058,0.5878653730607637,0.001962579069886237,0.033040955085142855,0.016801109526897198
299,rxpbhenvhs.mp4,0.48057464613314166,0.8855506553048107,0.5735013258194294,0.0016301521350119618,0.055693684877911334,0.03505775726331281
299,cdynaiiotj.mp4,0.5228734432492319,0.9267352868675771,0.6063907823149082,0.0008146064867562368,0.03493063534408915,0.01625171796129022
299,gtgqxspgjl.mp4,0.44351339660347705,0.8991743416083529,0.5283486985565994,0.0013928297430777638,0.051468246729423836,0.028193363701506467
299,qqiudnamfi.mp4,0.5009918411199683,0.9276842468679422,0.616367754318225,0.00140129787889841,0.04639170160660375,0.023125513939313263
299,aldfjcjeti.mp4,0.4872413833742172,0.9268023763634444,0.601406875022416,0.0007775861191986048,0.029824169112815137,0.013352399451351762
299,cdtgayygwn.mp4,0.54116762314323,0.9383971777181667,0.6337710839460402,0.0005260921009829523,0.05369542014101386,0.02380622297225207
299,gdqudeabmc.mp4,0.42019613021544183,0.9610175767421142,0.5283936535293453,0.00039307566422248675,0.05284207253420104,0.033171824225214565
299,yqqokezxvw.mp4,0.47158506564664726,0.7765936781405127,0.5843068900432716,0.003866234921969589,0.07584306860702145,0.01707294441794959
299,cwthksdnco.mp4,0.5675917516281989,0.8578419453736957,0.7305311539878394,0.004055089503580964,0.075512793161606,0.03696516914315646
299,zskuvcwcos.mp4,0.4840185916523868,0.9612135300418678,0.6152394600984507,0.0004688603650923773,0.04362413262170159,0.016710729410879935
299,vlftkeaizu.mp4,0.44329990681485176,0.7653816722108502,0.5912119109874405,0.003887517368844533,0.045121878608708664,0.01934939082226663
299,gpgcmhsuqn.mp4,0.25312474076824887,0.9698428861114774,0.4976481714435332,2.113687152713245e-05,0.07921476194573682,0.023252123065619176
299,sllqhcykyz.mp4,0.44874262468534687,0.8808027770251985,0.5746224375395766,0.001111813620793676,0.042974780062413294,0.017757755101985465
299,qlfdwthkwy.mp4,0.25446667585919147,0.9762233544408666,0.5527402769069842,2.2696321803433294e-05,0.07710250721516243,0.009125556060835305
299,vcbocnyhuk.mp4,0.5278894991502106,0.9700716474675123,0.6164074452456185,0.00032904203386767373,0.029823227248011702,0.014859165483237142
299,lnipywskyn.mp4,0.4587069400432607,0.7642070691645672,0.6349239288613163,0.0060406545557362325,0.0991881940551453,0.057722656847572336
299,sjyrpqacrk.mp4,0.4208355477014177,0.9503316256948874,0.65094053328848,0.0009461206762460537,0.09844452490158265,0.04187239688471064
299,whkrlhuqyg.mp4,0.25140584013048073,0.9588914575522847,0.447926901470298,0.00033905049728502905,0.06912743680737499,0.037086399252871154
299,newajfsdrm.mp4,0.4736236815812904,0.8895864578251506,0.5596854706934952,0.0010892717289176827,0.045733239194578626,0.03004721212010468
299,xstkngzhta.mp4,0.4680695789575528,0.850004770057125,0.5350129311123566,0.002386544683878973,0.04744599367980312,0.024787165966329353
299,jnohdhinec.mp4,0.4752483452525859,0.9488124298277448,0.7300528097872163,0.0005112045364689799,0.05584763540607084,0.025294504782751463
299,ivskwrnctj.mp4,0.43677687589725805,0.9507236997693006,0.5404124503588251,0.0005475464231729463,0.05458035148014517,0.03350434433158884
299,lrninukmqn.mp4,0.48030238033483913,0.9406873705462914,0.5928924712320917,0.000714844199517773,0.031469879250698565,0.014189460344758422
299,tosebikbvk.mp4,0.47142972860968674,0.9349540496289352,0.5570608489818745,0.0008251453305824147,0.05333413889112213,0.02681889387708979
299,vgyrybdmzc.mp4,0.4564482216317167,0.820600579370261,0.5915298864762808,0.00299218089151231,0.03517250493053952,0.017697302649276703
299,zdhrhqmorn.mp4,0.4862370844691813,0.9462629345793948,0.7329456390524738,0.00019554005570869256,0.05078102419900166,0.019281835405067296
299,fepjnikgvu.mp4,0.45843276807582206,0.7589732162695852,0.5450904982943934,0.005432682857388318,0.050459239376585356,0.025186929565576405
299,hyrufgigck.mp4,0.4624253505527136,0.9298957135199932,0.5548029467784247,0.0009047161487594517,0.05114920048663745,0.025669580495860617
299,oisiyudtkv.mp4,0.25023415229151896,0.9790058184204713,0.43387475074965104,1.306691551308814e-05,0.08096445552890202,0.03577614541836674
299,flzfmyemkr.mp4,0.264521082034712,0.8574453287564283,0.5133128515059916,1.1905634507378934e-05,0.08672505519684534,0.03183739121920604
299,gufbyiznnf.mp4,0.48067276246668045,0.8187814007848361,0.6941201290373568,0.0055198030593889575,0.045842368518177454,0.024329574708974545
299,hwirhirkne.mp4,0.5403962291291992,0.9097674886024184,0.6247192779248546,0.0009661238664630684,0.02802901780068351,0.014279611481381693
299,cwywmteqst.mp4,0.40794867686514485,0.9694818287841429,0.5277840827763512,0.00031841486521823976,0.06282768112867877,0.03181007052958946
299,bdrwkfvjlm.mp4,0.2788162702816311,0.9656854176895093,0.3851226187611098,0.0005823593999890577,0.11331359053998627,0.07489002438782155
299,prckbqjuss.mp4,0.388019134484482,0.835775258902984,0.617129877835457,0.001785411284511596,0.037091726414801386,0.010150270965319052
299,foxycuvwjt.mp4,0.20816018071544418,0.983058643940516,0.30487691120993315,0.00022735229949835486,0.13693458025942698,0.06781989665663192
299,fkhbjljluw.mp4,0.2997686555359217,0.956710264109198,0.4134551833521633,0.0005528978427650085,0.08958243878986381,0.04676134447572256
299,kkkouswmgq.mp4,0.347747010543653,0.7272926010933062,0.4408928504253846,0.007624950463526552,0.07899855155724135,0.04066031835620461
299,qnmdsymmqc.mp4,0.29215966064644816,0.9521783222719415,0.389798944255048,0.0004988436258604408,0.07880408466433085,0.051977377361638925
297,cbobaygolx.mp4,0.26597545983526255,0.9367355273115924,0.4433526600800395,0.000544386399211865,0.1684081949555449,0.061753884356943824
299,wdejrmoyqc.mp4,0.3358628862505695,0.9767152848261565,0.5463197946982669,0.00024155848723651395,0.03820886114607198,0.014480938435435579
299,edjhsiympc.mp4,0.39483043419675423,0.9296359055392914,0.48003826040892195,0.0008284855241619034,0.04734453211617431,0.026259370531573418
299,llcbayaaol.mp4,0.19054517699366533,0.9572237346431629,0.29884184970149763,0.0005794091705499223,0.19477447898740874,0.12372363583476673
299,kicjrzzsht.mp4,0.28652783206221943,0.976312411916396,0.4767223884013552,0.0006626118904778821,0.22052417883957048,0.11841536474971964
299,sohfmjtldi.mp4,0.23447671733608053,0.7692061140089582,0.4355918494904366,0.00293065215582083,0.14706155590552697,0.05030777308215229
299,chpqftmhpr.mp4,0.27953024079459377,0.983995836004672,0.4696475623862342,0.0001193369853327099,0.1487917981321637,0.05474034414442552
299,rfxlyttirs.mp4,0.33628567633112966,0.9427577475227643,0.45845936672948545,0.0006681095774040906,0.05526547493008778,0.026693924330099112
299,nnhgfalqfr.mp4,0.41612271873929707,0.9220733859468705,0.5127531387044696,0.0009208039765731888,0.08416789619422037,0.029870964726893014
299,vfykzmppbv.mp4,0.22239647681995314,0.9745685770356355,0.3673711568396185,0.00027102818155675035,0.16581551448483123,0.07921847784457968
299,bohiqwsnez.mp4,0.4576191270903075,0.9738317685798128,0.5957534419913212,0.00022638782707538776,0.03604025671798137,0.016348485609593913
299,bdhtlpuywf.mp4,0.2882145688853995,0.9548634314634675,0.4366809685011952,0.00040290498094017093,0.10881355771661,0.04768937107042175
299,qghoidzrdu.mp4,0.24143645108654774,0.9431512859544054,0.4430319098787036,0.00047371778127167563,0.07392885630097842,0.023972120846489694
299,bptmbaffim.mp4,0.24933667256445227,0.9638116893343919,0.4869185240765399,0.0007352389074642969,0.12626858141460404,0.036923913809869646
299,rtkdznjuzy.mp4,0.31208257257560185,0.9536160204985308,0.4494307274724947,0.0007703351427722407,0.12496945709543825,0.0495608487291465
299,hfbonjhrcj.mp4,0.17541636288046888,0.7234045252869948,0.3046027591110752,0.005146067356896813,0.1187084426367623,0.07289877281846174
297,llutlpwmtz.mp4,0.559765463697594,0.9885552158316587,0.7082134303500487,6.243999062543179e-05,0.022896902705013416,0.009680202120669461
299,emtyalvhip.mp4,0.23983755667655277,0.9538308352230677,0.38188890264344444,0.0004251440493587531,0.13288210795615782,0.0649535581531991
297,hptqbnarbv.mp4,0.33708936666351247,0.9894445638910659,0.5889189108889041,3.4773025087727774e-05,0.15573647284771364,0.02904418091581682
299,mrvzyrqlls.mp4,0.22826551963092995,0.8001488044461617,0.37170764625094777,0.0025390731370875026,0.17847803783980207,0.07591870955108256
299,vbvqmsxunj.mp4,0.36435920307843433,0.9792993569050602,0.4900212140299988,0.00017386091054027165,0.047400117712233666,0.02441678868561973
299,dyfyxbbkyl.mp4,0.3996571658075514,0.9449503469729517,0.5135266094046632,0.0006920832488002733,0.05286883097152578,0.026433613378173494
297,izpsvafqia.mp4,0.34122438481044937,0.9860617231499595,0.3743864491973928,1.8259120381621547e-05,0.12584335914039876,0.09661220959117296
297,dtvxaotydy.mp4,0.3719930025600366,0.975005593052774,0.6611427282666067,0.00017059021627662124,0.15178712365410424,0.024291743896857104
299,fljgktbrif.mp4,0.215031689849984,0.9739524932127415,0.33100281722517555,0.00016387528688633973,0.1308574733198618,0.08233220179994656
299,uitduchtwi.mp4,0.3797952858997094,0.9874250792539682,0.5221746711503019,3.434123731983248e-05,0.058514283081242166,0.024642897194448052
299,xxsvyvxhxi.mp4,0.37861460028512584,0.9328319616741801,0.5363072431729474,0.0009156861688367891,0.06516484694373498,0.0178906197579104
299,npjemrwacb.mp4,0.16475752602470886,0.6901783618782955,0.28874144176306155,0.006824199334001579,0.17651408272557145,0.07625306656620845
299,wursaaderz.mp4,0.30216664441187435,0.7637353898160485,0.4045434085480736,0.006107096049566141,0.08153019026286573,0.046743383191690954
299,xjzbutlpup.mp4,0.31588666094946477,0.9319389547415178,0.49699012780016966,0.0005121422676797518,0.15309633074854778,0.07482613521835747
297,gdktohgfss.mp4,0.3165975513789951,0.9837439662501454,0.5194560857972886,9.691261814620014e-05,0.16905659160276731,0.06138336650406081
299,adwjhlqver.mp4,0.2666978615285552,0.9801963957906856,0.4176971177426887,0.00013123500182788675,0.2234293526934954,0.10985335295470756
299,sjxfiihgow.mp4,0.4185281496184682,0.8774941022912159,0.5380302578813628,0.0022002600924543674,0.04457349786884004,0.023048986441386796
299,dosxnpwvhk.mp4,0.3370909634729819,0.9825000928848969,0.4846923023334311,0.00010977140630858765,0.07538529438798082,0.02784105802148452
299,usesdmuqzh.mp4,0.20972298648249166,0.9858695219342883,0.4741179071308615,0.00013222863710366572,0.1337967638005192,0.032413230032910634
297,loyeqdlekt.mp4,0.3027993439642665,0.9707761417459259,0.6306046891649099,0.00020307594656111596,0.14730959992598525,0.021077435542663177
299,ncgnlvypha.mp4,0.1645506580054319,0.9725634530271634,0.4103857190348935,0.00035745578651735977,0.1434077078280703,0.04007216069645353
